Id,FriendlyName,ShortName,Category,Priority,ForceShow,ArmorClass
_60338ff388382f4fab3fd2c8,STM-9 magwell (Grey),STM9 mwell G,Gun Parts,0 None,FALSE,-1
_60339954d62c9b14ed777c06,Soyuz-TM STM-9 Gen.2 9x19 carbine,STM-9,SMGs,0 None,FALSE,-1
_6033fa48ffd42c541047f728,OPSMEN Earmor M32 headset,M32,Vanity,0 None,FALSE,-1
_603409c80ca681766b6a0fb2,NPP KLASS Condor glasses,Condor,Vanity,0 None,FALSE,-1
_6034cf5fffd42c541047f72e,Umka M33-SET1 hunter vest,Umka,Tactical Rigs,0 None,FALSE,-1
_6034d0230ca681766b6a0fb5,CSA chest rig,CSA,Tactical Rigs,0 None,FALSE,-1
_6034d103ca006d2dca39b3f0,Hazard 4 Takedown sling backpack (Black),Takedown,Backpacks,0 None,FALSE,-1
_6034d2d697633951dc245ea6,Eberlestock G2 Gunslinger II backpack (Dry Earth),G2 Gunslinger II,Backpacks,0 None,FALSE,-1
_6034e3cb0ddce744014cb870,AR-15 Soyuz-TM 9 inch M-LOK handguard,STM 9,Gun Parts,0 None,FALSE,-1
_6034e3d953a60014f970617b,AR-15 Soyuz-TM 15 inch M-LOK handguard,STM 15,Gun Parts,0 None,FALSE,-1
_6034e3e20ddce744014cb878,AR-15 Soyuz-TM 12 inch M-LOK handguard,STM 12,Gun Parts,0 None,FALSE,-1
_603618feffd42c541047f771,Army cap (Black),Cap,Vanity,0 None,FALSE,-1
_603619720ca681766b6a0fc4,Army cap (Coyote Tan),Cap,Vanity,0 None,FALSE,-1
_60361a7497633951dc245eb4,Army cap (Flora),Cap,Vanity,0 None,FALSE,-1
_60361b0b5a45383c122086a1,Army cap (Desert),Cap,Vanity,0 None,FALSE,-1
_60361b5a9a15b10d96792291,Army cap (UCP),Cap,Vanity,0 None,FALSE,-1
_60363c0c92ec1c31037959f5,GP-7 gas mask,GP-7,Vanity,0 None,FALSE,-1
_603648ff5a45383c122086ac,Azimut SS Zhuk Chest Harness (Black),Azimut,Tactical Rigs,0 None,FALSE,-1
_6038b4b292ec1c3103795a0b,LBT-6094A Slick Plate Carrier (Tan),Slick,Armor Vests,0 None,FALSE,6
_6038b4ca92ec1c3103795a0d,LBT-6094A Slick Plate Carrier (Olive),Slick,Armor Vests,0 None,FALSE,6
_6038d614d10cbf667352dd44,Hazard 4 Takedown sling backpack (Multicam),Takedown,Backpacks,0 None,FALSE,-1
_60391a8b3364dc22b04d0ce5,Can of thermite,Thermite,Barter Items,0 None,FALSE,-1
_60391afc25aff57af81f7085,Ratchet wrench,Ratchet,Barter Items,0 None,FALSE,-1
_60391b0fb847c71012789415,TP-200 TNT brick,TP-200,Barter Items,0 None,FALSE,-1
_6040dd4ddcf9592f401632d2,Azimut SS Zhuk Chest Harness (SURPAT),Azimut,Tactical Rigs,0 None,FALSE,-1
_6040de02647ad86262233012,Army cap (CADPAT),Cap,Vanity,0 None,FALSE,-1
_606587252535c57a13424cfd,CMMG Mk47 Mutant 7.62x39 assault rifle,Mk47,Assault Rifles,0 None,FALSE,-1
_60658776f2cb2e02a42ace2b,Mk47 254mm barrel,Mk47 254mm,Gun Parts,0 None,FALSE,-1
_6065878ac9cf8012264142fd,Mk47 409mm barrel,Mk47 409mm,Gun Parts,0 None,FALSE,-1
_606587a88900dc2d9a55b659,Mk47 Resolute 7.62x39 upper receiver,Mk47 Resolute,Gun Parts,0 None,FALSE,-1
_606587bd6d0bd7580617bacc,Mk47 ambidextrous charging handle,Mk47 Ambi,Gun Parts,0 None,FALSE,-1
_606587d11246154cad35d635,CMMG RipStock buttstock,RipStock,Gun Parts,0 None,FALSE,-1
_606587e18900dc2d9a55b65f,CMMG buffer tube,CMMG,Gun Parts,0 None,FALSE,-1
_6065880c132d4d12c81fd8da,AR-10 CMMG MK3 RML9 9 inch M-LOK handguard,MK3 RML9,Gun Parts,0 None,FALSE,-1
_6065881d1246154cad35d637,AR-10 CMMG MK3 RML15 15 inch M-LOK handguard,MK3 RML15,Gun Parts,0 None,FALSE,-1
_6065c6e7132d4d12c81fd8e1,AR-10 CMMG SV Brake 7.62x51 muzzle brake,SV Brake,Gun Parts,0 None,FALSE,-1
_6065dc8a132d4d12c81fd8e3,CMMG Low Profile gas block,CMMG,Gun Parts,0 None,FALSE,-1
_606dae0ab0e443224b421bb7,MP-155 12ga semi-automatic shotgun,MP-155,Shotguns,0 None,FALSE,-1
_606ee5c81246154cad35d65e,MP-155 Ultima polymer forestock,Ultima,Gun Parts,0 None,FALSE,-1
_606eef46232e5a31c233d500,MP-155 Ultima pistol grip,Ultima,Gun Parts,0 None,FALSE,-1
_606eef756d0bd7580617baf8,MP-155 Ultima polymer stock,Ultima,Gun Parts,0 None,FALSE,-1
_606ef0812535c57a13424d20,MP-155 Ultima thin recoil pad,Ultima thin,Gun Parts,0 None,FALSE,-1
_606f262c6d0bd7580617bafa,MP-155 Ultima medium recoil pad,Ultima med.,Gun Parts,0 None,FALSE,-1
_606f263a8900dc2d9a55b68d,MP-155 Ultima large recoil pad,Ultima large,Gun Parts,0 None,FALSE,-1
_606f26752535c57a13424d22,MP-155 Ultima underbarrel mount,Ultima mount,Gun Parts,0 None,FALSE,-1
_606f2696f2cb2e02a42aceb1,MP-155 Ultima thermal camera,Ultima thrm.,Shotguns,0 None,FALSE,-1
_6076c1b9f2cb2e02a42acedc,MP-155 510mm barrel,MP155 510mm,Gun Parts,0 None,FALSE,-1
_6076c87f232e5a31c233d50e,MP-155 6-round magazine extension,MP155x6,Gun Parts,0 None,FALSE,-1
_60785c0d232e5a31c233d51c,MP-155 Ultima pistol grip rubber pad,Ultima rbr.,Gun Parts,0 None,FALSE,-1
_60785ce5132d4d12c81fd918,MP-155 Ultima top rail,Ultima top,Gun Parts,0 None,FALSE,-1
_607d5a891246154cad35d6aa,MP-155 walnut stock,MP155 walnut,Gun Parts,0 None,FALSE,-1
_607d5aa50494a626335e12ed,MP-155 walnut forestock,MP155 walnut,Gun Parts,0 None,FALSE,-1
_607ea812232e5a31c233d53c,MP-155 Ultima short rail,Ultima shrt.,Gun Parts,0 None,FALSE,-1
_607f201b3c672b3b3a24a800,Twitch Rivals 2021 balaclava,TR2021,Vanity,0 None,FALSE,-1
_607f20859ee58b18e41ecd90,PACA Soft Armor (Rivals Edition),PACA TR,Armor Vests,0 None,FALSE,2
_607ffb988900dc2d9a55b6e4,AR-10 SureFire ProComp 7.62x51 muzzle brake,ProComp 762,Gun Parts,0 None,FALSE,-1
_6086b5392535c57a13424d70,Custom Guns handguard rail,CG,Gun Parts,0 None,FALSE,-1
_6086b5731246154cad35d6c7,SOK-12 Custom Guns Type-340 handguard,Type-340,Gun Parts,0 None,FALSE,-1
_6087e0336d0bd7580617bb7a,AR-15 Unique-ARs Wing & Skull 12 inch handguard,Wing&Skull,Gun Parts,0 None,FALSE,-1
_6087e2a5232e5a31c233d552,AKM/AK-74 ProMag Archangel OPFOR AA47 buttstock,OPFOR AA47,Gun Parts,0 None,FALSE,-1
_6087e570b998180e9f76dc24,Superfors DB 2020 Dead Blow Hammer,Dead Blow,Special,0 None,FALSE,-1
_6087e663132d4d12c81fd96b,AK Custom Arms AGS-74 PRO + Sniper Kit pistol grip,AGS-74,Gun Parts,0 None,FALSE,-1
_609269c3b0e443224b421cc1,SilencerCo ASR 51T 5.56x45 flash hider,ASR 556,Gun Parts,0 None,FALSE,-1
_60926df0132d4d12c81fd9df,SilencerCo Saker ASR 556 5.56x45 sound suppressor,Saker ASR 556,Gun Parts,0 None,FALSE,-1
_609a4b4fe2ff132951242d04,VPO-102 Arbalet mount,Arbalet VPO,Gun Parts,0 None,FALSE,-1
_609a63b6e2ff132951242d09,Valday Krechet reflex sight,Krechet,Gun Parts,0 None,FALSE,-1
_609b9e31506cf869cf3eaf41,VOMZ Pilad TargetRing reflex sight,TargetRing,Gun Parts,0 None,FALSE,-1
_609bab8b455afd752b2e6138,Torrey Pines Logic T12W thermal reflex sight,T12W,Gun Parts,0 None,FALSE,-1
_609e8540d5c319764c2bc2e9,NFM THOR Concealable Reinforced Vest body armor,THOR CRV,Armor Vests,0 None,FALSE,4
_609e860ebd219504d8507525,Crye Precision AVS MBAV (Tagilla Edition),AVS MBAV,Armor Vests,0 None,FALSE,6
_60a23797a37c940de7062d02,SIG Sauer ROMEO8T reflex sight,ROMEO8T,Gun Parts,0 None,FALSE,-1
_60a272cc93ef783291411d8e,Hazard 4 Drawbridge backpack (Coyote Tan),Drawbridge,Backpacks,0 None,FALSE,-1
_60a2828e8689911a226117f9,Hazard 4 Pillbox backpack,Pillbox,Backpacks,0 None,FALSE,-1
_60a283193cb70855c43a381d,NFM THOR Integrated Carrier body armor,THOR IC,Armor Vests,0 None,FALSE,6
_60a3c68c37ea821725773ef5,CQC Osprey MK4A plate carrier (Protection MTP),Osprey MK4A (P),Armor Vests,0 None,FALSE,5
_60a3c70cde5f453f634816a3,CQC Osprey MK4A plate carrier (Assault MTP),Osprey MK4A (A),Armor Vests,0 None,FALSE,4
_60a621c49c197e4e8c4455e6,Stich Profi Chest Rig MK2 (Assault A-TACS FG),CR MK2 (A),Tactical Rigs,0 None,FALSE,-1
_60a6220e953894617404b00a,Stich Profi Chest Rig MK2 (Recon A-TACS FG),CR MK2 (R),Tactical Rigs,0 None,FALSE,-1
_60a7acf20c5cb24b01346648,BOSS cap,Cap,Vanity,0 None,FALSE,-1
_60a7ad2a2198820d95707a2e,Tagilla's welding mask UBEY,UBEY,Armored Helmets,0 None,FALSE,5
_60a7ad3a0c5cb24b0134664a,Tagilla's welding mask Gorilla,Gorilla,Armored Helmets,0 None,FALSE,5
_60b0f561c4449e4cb624c1d7,LVNDMARK's rat poison,Poison,Special,0 None,FALSE,-1
_60b0f6c058e0b0481a09ad11,WZ Wallet,WZ,Container,0 None,FALSE,-1
_60b0f7057897d47c5b04ab94,Loot Lord plushie,Loot Lord,Special,0 None,FALSE,-1
_60b0f93284c20f0feb453da7,Can of RatCola,RatCola,Special,0 None,FALSE,-1
_60b0f988c4449e4cb624c1da,Evasion armband,Evasion,Vanity,0 None,FALSE,-1
_60b52e5bc7d8103275739d67,Stich Profi Chimera boonie hat,Chimera,Vanity,0 None,FALSE,-1
_60bf74184a63fc79b60c57f6,Bomber beanie,Bomber,Vanity,0 None,FALSE,-1
_60db29ce99594040e04c4a27,MTs-255-12 12ga shotgun,MTs-255-12,Shotguns,0 None,FALSE,-1
_60dc519adf4c47305f6d410d,MTs-255-12 cylinder,255 cyl.,Gun Parts,0 None,FALSE,-1
_6113c3586c780c1e710c90bc,AR-15 F1 Firearms Skeletonized Style 1 pistol grip,F1 St1,Gun Parts,0 None,FALSE,-1
_6113cc78d3a39d50044c065a,AR-15 F1 Firearms Skeletonized Style 2 PC pistol grip,F1 St2 PC,Gun Parts,0 None,FALSE,-1
_6113cce3d92c473c770200c7,AR-15 F1 Firearms Skeletonized Style 2 pistol grip,F1 St2,Gun Parts,0 None,FALSE,-1
_6113d6c3290d254f5e6b27db,BelOMO PK-AA reflex sight,PK-AA,Gun Parts,0 None,FALSE,-1
_611a30addbdd8440277441dc,MP-43 12ga 750mm barrel,MP-43 750mm,Gun Parts,0 None,FALSE,-1
_611a31ce5b7ffe001b4649d1,MP-43-1C buttpad,43-1C butt,Gun Parts,0 None,FALSE,-1
_6123649463849f3d843da7c4,MTs-255-12 beechwood forestock,MTs-255 beech,Gun Parts,0 None,FALSE,-1
_612368f58b401f4f51239b33,MTs-255-12 12ga 755mm barrel with rib,MTs-255 755mm rib,Gun Parts,0 None,FALSE,-1
_612781056f3d944a17348d60,MTs-255-12 wooden stock,MTs-255 wood,Gun Parts,0 None,FALSE,-1
_612e0cfc8004cc50514c2d9e,AWC PSR 5.56x45 muzzle brake,PSR 556,Gun Parts,0 None,FALSE,-1
_612e0d3767085e45ef14057f,AWC PSR 7.62x51 muzzle brake,PSR 762,Gun Parts,0 None,FALSE,-1
_612e0d81290d254f5e6b291a,AWC PSR .338 LM muzzle brake,PSR 338,Gun Parts,0 None,FALSE,-1
_612e0e04568c120fdd294258,AWC PSR muzzle brake protector,PSR prot,Gun Parts,0 None,FALSE,-1
_612e0e3c290d254f5e6b291d,TAA ZK-38 7.62x51 muzzle brake,ZK-38 762,Muzzle Devices,0 None,FALSE,-1
_612e0e55a112697a4b3a66e7,TAA ZK-23 5.56x45 muzzle brake,ZK-23 556,Muzzle Devices,0 None,FALSE,-1
_6130c3dffaa1272e43151c7d,HK UMP .45 ACP 8 inch threaded barrel,UMP-45 8 thr.,Gun Parts,0 None,FALSE,-1
_6130c43c67085e45ef1405a1,KAC QDC 7.62x51 muzzle brake kit,QDC 762,Muzzle Devices,0 None,FALSE,-1
_6130c4d51cb55961fa0fd49f,HK UMP B&T OEM .45 ACP sound suppressor,UMP OEM,Muzzle Devices,0 None,FALSE,-1
_6130ca3fd92c473c77020dbd,AK CSS knurled charging handle,CSS AK,Gun Parts,0 None,FALSE,-1
_614451b71e5874611e2c7ae5,Bottle of Tarkovskaya vodka (bad),Vodka,Provisions,0 None,FALSE,-1
_615d8d878004cc50514c3233,B&T QD NAR mount for Aimpoint ACRO,NAR,Gun Parts,0 None,FALSE,-1
_615d8da4d3a39d50044c10e8,Glock TangoDown AAM-01 ACRO mount base,G TD,Gun Parts,0 None,FALSE,-1
_615d8dbd290d254f5e6b2ed6,Glock 9x19 MOS slide,G MOS,Gun Parts,0 None,FALSE,-1
_615d8df08004cc50514c3236,HK MP5 B&T QD Muzzle Brake,QD MP5,Gun Parts,0 None,FALSE,-1
_615d8e2f1cb55961fa0fd9a4,BLITZ 5.56x45 flash hider,BLITZ 556,Muzzle Devices,0 None,FALSE,-1
_615d8e9867085e45ef1409c6,AK Kiba Arms .308 muzzle device adapter,AK 308,Gun Parts,0 None,FALSE,-1
_615d8eb350224f204c1da1cf,AR-10 SureFire Warden 7.62x51 blast regulator,Warden 762,Muzzle Devices,0 None,FALSE,-1
_615d8f5dd92c473c770212ef,AK Hexagon Reactor 5.45x39 muzzle brake,Reactor,Gun Parts,0 None,FALSE,-1
_615d8f8567085e45ef1409ca,AK Hexagon Wafflemaker 5.45x39 sound suppressor,Waffle,Muzzle Devices,0 None,FALSE,-1
_615d8faecabb9b7ad90f4d5d,AR-15 Tactical Dynamics Hexgrip pistol grip,TD Hex,Pistol Grips,0 None,FALSE,-1
_615d8fd3290d254f5e6b2edc,Monstrum Tactical Vertical Fore Grip KeyMod,MT VFG,Gun Parts,0 None,FALSE,-1
_61605d88ffa6e502ac5e7eeb,Wilcox RAPTAR ES Tactical Rangefinder,RAPTAR,Special,0 None,FALSE,-1
_61605e13ffa6e502ac5e7eef,Vortex Ranger 1500 rangefinder,R1500,Special,0 None,FALSE,-1
_616442e4faa1272e43152193,Aimpoint ACRO P-1 reflex sight,ACRO P-1,Gun Parts,0 None,FALSE,-1
_616554fe50224f204c1da2aa,Aimpoint Micro H-2 Standard Mount,H-2,Gun Parts,0 None,FALSE,-1
_61657230d92c473c770213d7,Aimpoint Micro H-2 reflex sight,H-2,Gun Parts,0 None,FALSE,-1
_616584766ef05c2ce828ef57,Aimpoint QRP2 mount for CompM4/PRO reflex sights,QRP2,Gun Parts,0 None,FALSE,-1
_61659f79d92c473c770213ee,Aimpoint PRO reflex sight,PRO,Sights,0 None,FALSE,-1
_6165ac306ef05c2ce828ef74,FN SCAR-H 7.62x51 assault rifle (FDE),Mk 17,Assault Rifles,4 Ultra,FALSE,-1
_6165ac8c290d254f5e6b2f6c,Leapers UTG reflex sight,UTG,Sights,0 None,FALSE,-1
_6165adcdd3a39d50044c120f,FN SCAR-H 7.62x51 upper receiver,Mk17,Gun Parts,0 None,FALSE,-1
_6165aeedfaa1272e431521e3,FN SCAR-H 7.62x51 upper receiver (FDE),Mk17,Gun Parts,0 None,FALSE,-1
_61695095d92c473c7702147a,SKS 7.62x39 KCI 75-round drum magazine,KCI SKS,Gun Parts,0 None,FALSE,-1
_61702be9faa1272e431522c3,HK417 7.62x51 16.5 inch barrel,417 16.5,Gun Parts,0 None,FALSE,-1
_61702d8a67085e45ef140b24,HK417 extended charging handle,417,Gun Parts,0 None,FALSE,-1
_61702f1b67085e45ef140b26,HK417 low profile gas block,417,Gun Parts,0 None,FALSE,-1
_61703001d92c473c77021497,HK417 Extended Free Float handguard with flip up front sight,417 Ext. FF,Gun Parts,0 None,FALSE,-1
_61712eae6c780c1e710c9a1d,HK417 Patrol handguard with flip up front sight,417 Patrol,Gun Parts,0 None,FALSE,-1
_617130016c780c1e710c9a24,HK417/G28 7.62x51 10-round magazine,417 7.62,Gun Parts,0 None,FALSE,-1
_617131a4568c120fdd29482d,HK417/G28 7.62x51 20-round magazine,417 7.62,Gun Parts,0 None,FALSE,-1
_61713308d92c473c770214a0,HK Prolonged 7.62x51 flash hider,Prolong,Gun Parts,0 None,FALSE,-1
_6171367e1cb55961fa0fdb36,HK G28 B&T QD 7.62x51 sound suppressor,G28 QD,Gun Parts,0 None,FALSE,-1
_61713a8fd92c473c770214a4,HK G28 7.62x51 upper receiver,G28,Gun Parts,0 None,FALSE,-1
_61713cc4d8e3106d9806c109,Recknagel Era-Tac 34mm ring scope mount,RN 34mm ET,Gun Parts,0 None,FALSE,-1
_6171407e50224f204c1da3c5,Recknagel Era-Tac 30mm ring scope mount,RN 30mm ET,Gun Parts,0 None,FALSE,-1
_61714b2467085e45ef140b2c,Recknagel Era-Tac Sunshade mount for Aimpoint T-1,T-1 Sun,Gun Parts,0 None,FALSE,-1
_61714eec290d254f5e6b2ffc,Schmidt & Bender PM II 3-12x50 scope,PM II 3-12x50,Sights,0 None,FALSE,-1
_617151c1d92c473c770214ab,Schmidt & Bender PM II 1-8x24 scope,PM II 1-8x24,Sights,0 None,FALSE,-1
_617153016c780c1e710c9a2f,HK G28 buffer tube,G28/417,Gun Parts,0 None,FALSE,-1
_617154aa1cb55961fa0fdb3b,HK417 E2 buttstock,HK E2,Gun Parts,0 None,FALSE,-1
_617155ee50224f204c1da3cd,HK Adjustable Buttstock,HK Adj.,Gun Parts,0 None,FALSE,-1
_61715e7e67085e45ef140b33,HK Adjustable Buttstock cheek,HK Cheek,Gun Parts,0 None,FALSE,-1
_6176a40f0b8c0312ac75a3d3,Ghoul mask,Ghoul,Vanity,0 None,FALSE,-1
_6176a48d732a664031271438,Faceless mask,Faceless,Vanity,0 None,FALSE,-1
_6176aca650224f204c1da3fb,HK G28 7.62x51 marksman rifle,G28,Marksman Rifles,4 Ultra,FALSE,-1
_617aa4dd8166f034d57de9c5,M18 smoke grenade (green),M18,Throwables,0 None,FALSE,-1
_617fd91e5539a84ec44ce155,RGN hand grenade,RGN,Throwables,3 High,FALSE,-1
_61816734d8e3106d9806c1f3,FN SCAR folding polymer stock,SCAR fold.,Gun Parts,0 None,FALSE,-1
_618167441cb55961fa0fdc71,FN SCAR cheek rest,SCAR,Gun Parts,0 None,FALSE,-1
_618167528004cc50514c34f9,FN SCAR retractable polymer stock,SCAR retr.,Gun Parts,0 None,FALSE,-1
_618167616ef05c2ce828f1a8,FN SCAR rubber buttpad,SCAR rbp,Gun Parts,0 None,FALSE,-1
_6181688c6c780c1e710c9b04,FN SCAR charging handle,SCAR CH,Gun Parts,0 None,FALSE,-1
_618168b350224f204c1da4d8,FN SCAR-H 7.62x51 13 inch barrel,Mk17 13,Gun Parts,0 None,FALSE,-1
_618168dc8004cc50514c34fc,FN SCAR-H 7.62x51 20-round magazine,Mk17,Gun Parts,0 None,FALSE,-1
_61816df1d3a39d50044c139e,FN SCAR bottom rail,SCAR bott.,Gun Parts,0 None,FALSE,-1
_61816dfa6ef05c2ce828f1ad,FN SCAR side rail,SCAR side,Gun Parts,0 None,FALSE,-1
_61816fcad92c473c770215cc,FN SCAR front flip-up sight,SCAR FS,Gun Parts,0 None,FALSE,-1
_61817865d3a39d50044c13a4,FN SCAR rear flip-up sight,SCAR RS,Gun Parts,0 None,FALSE,-1
_618178aa1cb55961fa0fdc80,AAC SCAR-SD 51T 7.62x51 flash hider,SCAR-SD 762,Gun Parts,0 None,FALSE,-1
_61825d06d92c473c770215de,FN SCAR folding polymer stock (FDE),SCAR fold.,Gun Parts,0 None,FALSE,-1
_61825d136ef05c2ce828f1cc,FN SCAR retractable polymer stock (FDE),SCAR retr.,Gun Parts,0 None,FALSE,-1
_61825d24d3a39d50044c13af,FN SCAR cheek rest (FDE),SCAR,Gun Parts,0 None,FALSE,-1
_6183afd850224f204c1da514,FN SCAR-H 7.62x51 assault rifle,Mk 17,Assault Rifles,4 Ultra,FALSE,-1
_6183b0711cb55961fa0fdcad,FN SCAR-H 7.62x51 16 inch barrel,Mk17 16,Gun Parts,0 None,FALSE,-1
_6183b084a112697a4b3a6e6c,FN SCAR-H 7.62x51 20 inch barrel,Mk17 20,Gun Parts,0 None,FALSE,-1
_6183d53f1cb55961fa0fdcda,FN SCAR-H 7.62x51 20-round magazine (FDE),Mk17,Gun Parts,0 None,FALSE,-1
_6183fc15d3a39d50044c13e9,FN SCAR-L 5.56x45 10 inch barrel,Mk16 10,Gun Parts,0 None,FALSE,-1
_6183fd911cb55961fa0fdce9,FN SCAR-L 5.56x45 14 inch barrel,Mk16 14,Gun Parts,0 None,FALSE,-1
_6183fd9e8004cc50514c358f,FN SCAR-L 5.56x45 18 inch barrel,Mk16 18,Barrels,0 None,FALSE,-1
_618405198004cc50514c3594,FN SCAR-L 5.56x45 upper receiver,Mk16,Gun Parts,0 None,FALSE,-1
_6184055050224f204c1da540,FN SCAR-L 5.56x45 assault rifle,Mk 16,Assault Rifles,4 Ultra,FALSE,-1
_618407a850224f204c1da549,FN SCAR-L 5.56x45 flash hider,Mk16 556,Gun Parts,0 None,FALSE,-1
_61840bedd92c473c77021635,FN SCAR-L 5.56x45 30-round magazine,Mk16,Gun Parts,0 None,FALSE,-1
_61840d85568c120fdd2962a5,FN SCAR-L 5.56x45 30-round magazine (FDE),Mk16,Gun Parts,0 None,FALSE,-1
_618426d96c780c1e710c9b9f,FN SCAR-L 5.56x45 upper receiver (FDE),Mk16,Gun Parts,0 None,FALSE,-1
_618428466ef05c2ce828f218,FN SCAR-L 5.56x45 assault rifle (FDE),Mk 16,Assault Rifles,4 Ultra,FALSE,-1
_618a431df1eb8e24b8741deb,RGO hand grenade,RGO,Throwables,3 High,FALSE,-1
_618a5d5852ecee1505530b2a,NPZ PK1 Obzor reflex sight,Obzor,Gun Parts,0 None,FALSE,-1
_618a75c9a3884f56c957ca1b,NPZ 1P78-1 dovetail mount,1P78 dove,Gun Parts,0 None,FALSE,-1
_618a75f0bd321d49084cd399,NPZ 1P78-1 2.8x scope,1P78-1,Gun Parts,0 None,FALSE,-1
_618a760e526131765025aae3,NPZ 1P78 scope eyecup,1P78 cup,Gun Parts,0 None,FALSE,-1
_618aef6d0a5a59657e5f55ee,Jack Pyke Hunting LLCS boonie hat,LLCS,Vanity,0 None,FALSE,-1
_618b9643526131765025ab35,Geissele Super Precision 30mm ring scope mount,Geis 30mm,Gun Parts,0 None,FALSE,-1
_618b9671d14d6d5ab879c5ea,Geissele Super Precision top ring cap,Geis top,Gun Parts,0 None,FALSE,-1
_618b9682a3884f56c957ca78,Reptilia ROF-90 RMR mount for Geissele scope mounts,ROF-90 RMR,Gun Parts,0 None,FALSE,-1
_618ba27d9008e4636a67f61d,Vortex Razor HD Gen.2 1-6x24 riflescope,Razor HD Gen.2,Gun Parts,0 None,FALSE,-1
_618ba91477b82356f91ae0e8,Geissele Super Precision top ring cap (DDC),Geis top,Gun Parts,0 None,FALSE,-1
_618ba92152ecee1505530bd3,Reptilia ROF-90 RMR mount for Geissele scope mounts (DDC),ROF-90 RMR,Gun Parts,0 None,FALSE,-1
_618bab21526131765025ab3f,Geissele Super Precision 30mm ring scope mount (DDC),Geis 30mm,Gun Parts,0 None,FALSE,-1
_618bb76513f5097c8d5aa2d5,Gruppa 99 T20 backpack,T20,Backpacks,0 None,FALSE,-1
_618cfae774bb2d036a049e7c,LBT-1476A 3Day Pack (Woodland),LBT-1476A,Backpacks,0 None,FALSE,-1
_619256e5f8af2c1a4e1f5d92,Model 7290 Flash Bang grenade,M7290,Throwables,0 None,FALSE,-1
_619386379fb0c665d5490dbe,HK Sturmgriff foregrip,Sturmgriff,Gun Parts,0 None,FALSE,-1
_6193a720f8ee7e52e42109ed,HK USP .45 ACP pistol,USP .45,Pistols,1 Low,FALSE,-1
_6193d3149fb0c665d5490e32,HK USP Tactical .45 ACP 12-round magazine,USP45T,Gun Parts,0 None,FALSE,-1
_6193d338de3cdf1d2614a6fc,HK USP .45 ACP 12-round magazine,USP45,Gun Parts,0 None,FALSE,-1
_6193d382ed0429009f543e65,HK USP .45 ACP pistol slide,USP45,Gun Parts,0 None,FALSE,-1
_6193d3be7c6c7b169525f0da,HK USP hammer,USP ham.,Gun Parts,0 None,FALSE,-1
_6193d3cded0429009f543e6a,HK USP trigger,USP trig.,Gun Parts,0 None,FALSE,-1
_6193d5d4f8ee7e52e4210a1b,HK USP slide lock,USP SLock,Gun Parts,0 None,FALSE,-1
_6193dcd0f8ee7e52e4210a28,AR-15 HK Battle Grip Beavertail pistol grip (RAL-8000),Battle Grip,Gun Parts,0 None,FALSE,-1
_6194ef39de3cdf1d2614a768,HK USP .45 ACP standard barrel,USP45 std,Gun Parts,0 None,FALSE,-1
_6194efe07c6c7b169525f11b,HK USP Tactical .45 ACP threaded barrel,USP45T,Gun Parts,0 None,FALSE,-1
_6194eff92d2c397d6600348b,HK USP Expert .45 ACP barrel,USP45EX,Gun Parts,0 None,FALSE,-1
_6194f017ed0429009f543eaa,HK USP Elite .45 ACP barrel,USP45EL,Gun Parts,0 None,FALSE,-1
_6194f02d9bb3d20b0946d2f0,HK USP Match .45 ACP barrel,USP45M,Gun Parts,0 None,FALSE,-1
_6194f1f918a3974e5e7421e4,HK USP Tactical thread protector,USP45T,Gun Parts,0 None,FALSE,-1
_6194f2912d2c397d6600348d,HK USP rear sight,USP RS,Gun Parts,0 None,FALSE,-1
_6194f2df645b5d229654ad77,HK USP Tactical rear sight,USPT RS,Gun Parts,0 None,FALSE,-1
_6194f3286db0f2477964e67d,HK USP Tactical front sight,USPT FS,Gun Parts,0 None,FALSE,-1
_6194f35c18a3974e5e7421e6,HK USP front sight,USP FS,Gun Parts,0 None,FALSE,-1
_6194f41f9fb0c665d5490e75,HK USP Tactical .45 ACP pistol slide,USP45T,Gun Parts,0 None,FALSE,-1
_6194f5722d2c397d6600348f,HK USP Expert .45 ACP pistol slide,USP45EX,Gun Parts,0 None,FALSE,-1
_6194f5a318a3974e5e7421eb,HK USP Match .45 ACP pistol slide,USP45M,Gun Parts,0 None,FALSE,-1
_6194f5d418a3974e5e7421ef,HK USP Elite .45 ACP pistol slide,USP45EL,Gun Parts,0 None,FALSE,-1
_619621a4de3cdf1d2614a7a7,HK USP .45 ACP Elite compensator,USP45EL,Gun Parts,0 None,FALSE,-1
_619624b26db0f2477964e6b0,HK USP .45 ACP Match compensator,USP45M,Gun Parts,0 None,FALSE,-1
_6196255558ef8c428c287d1c,HK USP rail adapter,USP rail,Gun Parts,0 None,FALSE,-1
_61962b617c6c7b169525f168,5.45x39mm 7N40,7N40,5.45x39,4 Ultra,FALSE,-1
_61962d879bb3d20b0946d385,9x39mm PAB-9 gs,PAB-9,9x39,4 Ultra,FALSE,-1
_6196364158ef8c428c287d9f,.300 Blackout V-Max,V-Max,300BLK,0 None,FALSE,-1
_6196365d58ef8c428c287da1,.300 Blackout Whisper,Whisper,300BLK,0 None,FALSE,-1
_619636be6db0f2477964e710,.300 Blackout M62 Tracer,M62,300BLK,4 Ultra,FALSE,-1
_61963a852d2c397d660036ad,HK USP Red Dot sight mount,USP RD,Gun Parts,0 None,FALSE,-1
