FriendlyName,TypeName,EntityType,Category,Notes,ConfigName,CleanName,ModelName
bldr_plnt_ivy_special_F,bldr_plnt_ivy_special_F,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_l_large_pile,bldr_plnt_l_large_pile,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_l_plane,bldr_plnt_l_plane,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_l_plane_long,bldr_plnt_l_plane_long,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_p_Phragmites,bldr_plnt_p_Phragmites,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_p_articum,bldr_plnt_p_articum,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_1f,bldr_plnt_t_BetulaPendula_1f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_1fb,bldr_plnt_t_BetulaPendula_1fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_1s,bldr_plnt_t_BetulaPendula_1s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_2f,bldr_plnt_t_BetulaPendula_2f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_2fb,bldr_plnt_t_BetulaPendula_2fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_2fc,bldr_plnt_t_BetulaPendula_2fc,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_2s,bldr_plnt_t_BetulaPendula_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_2w,bldr_plnt_t_BetulaPendula_2w,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_3f,bldr_plnt_t_BetulaPendula_3f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_3fb,bldr_plnt_t_BetulaPendula_3fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_3fc,bldr_plnt_t_BetulaPendula_3fc,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_BetulaPendula_3s,bldr_plnt_t_BetulaPendula_3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_1s,bldr_plnt_t_FagusSylvatica_1s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_2s,bldr_plnt_t_FagusSylvatica_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_2sb,bldr_plnt_t_FagusSylvatica_2sb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_2sb_Trail_B,bldr_plnt_t_FagusSylvatica_2sb_Trail_B,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_3d,bldr_plnt_t_FagusSylvatica_3d,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_3f,bldr_plnt_t_FagusSylvatica_3f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_LarixDecidua_1f,bldr_plnt_t_LarixDecidua_1f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_LarixDecidua_1s,bldr_plnt_t_LarixDecidua_1s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_LarixDecidua_2f,bldr_plnt_t_LarixDecidua_2f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_LarixDecidua_2fb,bldr_plnt_t_LarixDecidua_2fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_LarixDecidua_2s,bldr_plnt_t_LarixDecidua_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_LarixDecidua_3f,bldr_plnt_t_LarixDecidua_3f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_LarixDecidua_3fb,bldr_plnt_t_LarixDecidua_3fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_1f,bldr_plnt_t_PiceaAbies_1f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_1s,bldr_plnt_t_PiceaAbies_1s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_1sb,bldr_plnt_t_PiceaAbies_1sb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_2f,bldr_plnt_t_PiceaAbies_2f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_2fb,bldr_plnt_t_PiceaAbies_2fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_2s,bldr_plnt_t_PiceaAbies_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_2sb,bldr_plnt_t_PiceaAbies_2sb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_3f,bldr_plnt_t_PiceaAbies_3f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_3f_Trail_G,bldr_plnt_t_PiceaAbies_3f_Trail_G,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PiceaAbies_3s,bldr_plnt_t_PiceaAbies_3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PinusSylvestris_1f,bldr_plnt_t_PinusSylvestris_1f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PinusSylvestris_1s,bldr_plnt_t_PinusSylvestris_1s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PinusSylvestris_3d,bldr_plnt_t_PinusSylvestris_3d,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PinusSylvestris_3s,bldr_plnt_t_PinusSylvestris_3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_malusDomestica_2s,bldr_plnt_t_malusDomestica_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_malusDomestica_3s,bldr_plnt_t_malusDomestica_3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_naked_1s,bldr_plnt_t_naked_1s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_naked_2s,bldr_plnt_t_naked_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_piceaabies_2d,bldr_plnt_t_piceaabies_2d,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_piceaabies_3d,bldr_plnt_t_piceaabies_3d,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_populusAlba_1f,bldr_plnt_t_populusAlba_1f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_populusAlba_2s,bldr_plnt_t_populusAlba_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_populusAlba_3s,bldr_plnt_t_populusAlba_3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_populusNigra_3s,bldr_plnt_t_populusNigra_3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_populusNigra_3sb_summer,bldr_plnt_t_populusNigra_3sb_summer,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_prunusDomestica_2s,bldr_plnt_t_prunusDomestica_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_pyrusCommunis_2s,bldr_plnt_t_pyrusCommunis_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_pyrusCommunis_3s,bldr_plnt_t_pyrusCommunis_3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_pyrusCommunis_3sb,bldr_plnt_t_pyrusCommunis_3sb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_quercusRobur_1s,bldr_plnt_t_quercusRobur_1s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_quercusRobur_3s,bldr_plnt_t_quercusRobur_3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_robiniaPseudoacacia_2f,bldr_plnt_t_robiniaPseudoacacia_2f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_town_1s,bldr_plnt_t_town_1s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_town_1sb,bldr_plnt_t_town_1sb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_grav_0_2000,bldr_rds_grav_0_2000,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_grav_10_100,bldr_rds_grav_10_100,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_grav_10_75,bldr_rds_grav_10_75,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_grav_30_25,bldr_rds_grav_30_25,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_grav_60_10,bldr_rds_grav_60_10,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_path_dirt_10,bldr_rds_path_dirt_10,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_path_dirt_curve,bldr_rds_path_dirt_curve,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_beton,bldr_rds_runway_beton,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_dirt_3,bldr_rds_runway_dirt_3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_end15,bldr_rds_runway_end15,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_end33,bldr_rds_runway_end33,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_main,bldr_rds_runway_main,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_main_40,bldr_rds_runway_main_40,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_poj_draha,bldr_rds_runway_poj_draha,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_poj_l_1,bldr_rds_runway_poj_l_1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_poj_l_2,bldr_rds_runway_poj_l_2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_poj_l_2_end,bldr_rds_runway_poj_l_2_end,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_poj_spoj,bldr_rds_runway_poj_spoj,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_poj_spoj_2,bldr_rds_runway_poj_spoj_2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_poj_t_1,bldr_rds_runway_poj_t_1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_poj_t_2,bldr_rds_runway_poj_t_2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runwayold_40_main,bldr_rds_runwayold_40_main,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_apart1,bldr_rock_apart1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_apart2,bldr_rock_apart2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_monolith1,bldr_rock_monolith1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_monolith2,bldr_rock_monolith2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_monolith3,bldr_rock_monolith3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_monolith4,bldr_rock_monolith4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_spike1,bldr_rock_spike1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_spike2,bldr_rock_spike2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_spike3,bldr_rock_spike3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_wallh1,bldr_rock_wallh1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_wallh2,bldr_rock_wallh2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_wallh3,bldr_rock_wallh3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_wallh5,bldr_rock_wallh5,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rock_wallv,bldr_rock_wallv,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_ship_big_lifeboat,bldr_ship_big_lifeboat,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_sign_parking,bldr_sign_parking,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_sinkhole_sila,bldr_sinkhole_sila,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_tank_small_gas,bldr_tank_small_gas,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_tank_small_rusty,bldr_tank_small_rusty,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_tent_boxwooden,bldr_tent_boxwooden,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_tent_ltable,bldr_tent_ltable,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_vise,bldr_vise,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_decal_big,bldr_wreck_decal_big,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_decal_small1,bldr_wreck_decal_small1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_decal_small2,bldr_wreck_decal_small2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_digger,bldr_wreck_digger,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_s120_red,bldr_wreck_s120_red,Blacklist,N/A,Modded Server,PLACEHOLDER,,
DC_BankingATMGreen,DC_BankingATMGreen,Loot,Modded Server,Modded Server,PLACEHOLDER,,
ExpansionBunkerGrassR,ExpansionBunkerGrassR,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ExpansionContainer1c,ExpansionContainer1c,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ExpansionContainer1d,ExpansionContainer1d,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ExpansionPropCase1,ExpansionPropCase1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ExpansionPropSawhorse,ExpansionPropSawhorse,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ExpansionPropTire,ExpansionPropTire,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Expansion_ChernarusMap_Open,Expansion_ChernarusMap_Open,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Expansion_Ivy_k_Autumn,Expansion_Ivy_k_Autumn,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Expansion_Ivy_l_Autumn,Expansion_Ivy_l_Autumn,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Expansion_Ivy_o_Autumn,Expansion_Ivy_o_Autumn,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Expansion_Ivy_p_Autumn,Expansion_Ivy_p_Autumn,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_CementWorks_Hall1,Land_CementWorks_Hall1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_CementWorks_RotFurnace,Land_CementWorks_RotFurnace,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Church4,Land_Church4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_City_PoliceStation,Land_City_PoliceStation,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_City_Stand_Grocery,Land_City_Stand_Grocery,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_City_Stand_News1,Land_City_Stand_News1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_DieselPowerPlant_Tank_Big,Land_DieselPowerPlant_Tank_Big,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Ladder_Half,Land_Ladder_Half,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Lighthouse,Land_Lighthouse,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Lunapark_Carousel_Small,Land_Lunapark_Carousel_Small,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Lunapark_Shooting_Gallery,Land_Lunapark_Shooting_Gallery,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Barracks5,Land_Mil_Barracks5,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Tent_Big2_1,Land_Mil_Tent_Big2_1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Office_Municipal2,Land_Office_Municipal2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Power_Station,Land_Power_Station,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Radio_building,Land_Radio_building,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Repair_Center,Land_Repair_Center,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Ship_Big_BackA,Land_Ship_Big_BackA,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Ship_Big_FrontB,Land_Ship_Big_FrontB,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Tower_TC1,Land_Tower_TC1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Train_Wagon_Box,Land_Train_Wagon_Box,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_hb02_aban2_black,Land_Wreck_hb02_aban2_black,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_sp_dz_gate_2,Land_sp_dz_gate_2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_sp_dz_wall_ent_6,Land_sp_dz_wall_ent_6,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_sp_dz_wall_gu_6,Land_sp_dz_wall_gu_6,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_sp_nuclear,Land_sp_nuclear,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Bridge_Concrete1_25,bldr_Bridge_Concrete1_25,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Bridge_Concrete1_Right,bldr_Bridge_Concrete1_Right,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Decal_asphalt_fix1,bldr_Decal_asphalt_fix1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Decal_asphalt_patch07,bldr_Decal_asphalt_patch07,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Decal_asphalt_patch08,bldr_Decal_asphalt_patch08,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Decal_asphalt_patch09,bldr_Decal_asphalt_patch09,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Decal_asphalt_patch12,bldr_Decal_asphalt_patch12,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Decal_damage_medium4,bldr_Decal_damage_medium4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_AdvertColumn,bldr_Misc_AdvertColumn,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_BoundaryStone_Plastic,bldr_Misc_BoundaryStone_Plastic,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_DeconShower_Large,bldr_Misc_DeconShower_Large,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_WoodTable_Outdoor,bldr_Misc_WoodTable_Outdoor,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Monument_War2,bldr_Monument_War2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Pipe_Small2_Ground,bldr_Pipe_Small2_Ground,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Transmitter_Small1,bldr_Transmitter_Small1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_concrete_panel_dam_grass,bldr_concrete_panel_dam_grass,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_concrete_panel_grass,bldr_concrete_panel_grass,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_concrete_panels_main_grass,bldr_concrete_panels_main_grass,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_lab_erlenmeyer_flask,bldr_lab_erlenmeyer_flask,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_mil_fortified_nest_big,bldr_mil_fortified_nest_big,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_b_quercusRobur_1f,bldr_plnt_b_quercusRobur_1f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_c_Anthoxanthum_bended,bldr_plnt_c_Anthoxanthum_bended,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_c_Hypericum,bldr_plnt_c_Hypericum,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_d_FagusSylvatica_fallen,bldr_plnt_d_FagusSylvatica_fallen,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_d_piceaabies_fallenb,bldr_plnt_d_piceaabies_fallenb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_ivy_F,bldr_plnt_ivy_F,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_ivy_K,bldr_plnt_ivy_K,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_ivy_special_E,bldr_plnt_ivy_special_E,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_1f,bldr_plnt_t_FagusSylvatica_1f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_1fb,bldr_plnt_t_FagusSylvatica_1fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_1fc,bldr_plnt_t_FagusSylvatica_1fc,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_1fd,bldr_plnt_t_FagusSylvatica_1fd,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_1fe,bldr_plnt_t_FagusSylvatica_1fe,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_2f,bldr_plnt_t_FagusSylvatica_2f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_2f_cut,bldr_plnt_t_FagusSylvatica_2f_cut,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_2fb,bldr_plnt_t_FagusSylvatica_2fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_2fc,bldr_plnt_t_FagusSylvatica_2fc,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_3fb,bldr_plnt_t_FagusSylvatica_3fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_FagusSylvatica_3s,bldr_plnt_t_FagusSylvatica_3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PinusSylvestris_2sb,bldr_plnt_t_PinusSylvestris_2sb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_PinusSylvestris_3fb,bldr_plnt_t_PinusSylvestris_3fb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_quercusRobur_1f,bldr_plnt_t_quercusRobur_1f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_quercusRobur_1fd,bldr_plnt_t_quercusRobur_1fd,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_quercusRobur_2fc,bldr_plnt_t_quercusRobur_2fc,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_quercusRobur_2s,bldr_plnt_t_quercusRobur_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_quercusRobur_2sb,bldr_plnt_t_quercusRobur_2sb,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_t_quercusRobur_2sc,bldr_plnt_t_quercusRobur_2sc,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_dirt_2,bldr_rds_runway_dirt_2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_rds_runway_poj_l_1_end,bldr_rds_runway_poj_l_1_end,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_school_map,bldr_school_map,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_sign_roof_tec,bldr_sign_roof_tec,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_tac_board_posters_level2,bldr_tac_board_posters_level2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
flyingbirds4,flyingbirds4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ExpansionAirdropContainer_Military,ExpansionAirdropContainer_Military,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ExpansionFloor6x6,ExpansionFloor6x6,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ExpansionWall6x3,ExpansionWall6x3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ExpansionWreckBrdm,ExpansionWreckBrdm,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Airfield_Hangar_Green,Land_Airfield_Hangar_Green,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Farm_WaterTower_Small,Land_Farm_WaterTower_Small,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_ATC_Small,Land_Mil_ATC_Small,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_CamoNet_Roof_east,Land_Mil_CamoNet_Roof_east,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Fortified_Nest_Big,Land_Mil_Fortified_Nest_Big,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Fortified_Nest_Small,Land_Mil_Fortified_Nest_Small,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Misc_Well_Pump_Yellow,Land_Misc_Well_Pump_Yellow,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_hb01_aban1_green,Land_Wreck_hb01_aban1_green,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_hb01_aban1_white,Land_Wreck_hb01_aban1_white,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_hb02_aban2_blue,Land_Wreck_hb02_aban2_blue,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_hb02_aban2_red,Land_Wreck_hb02_aban2_red,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_sed01_aban2_black,Land_Wreck_sed01_aban2_black,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_sed01_aban2_white,Land_Wreck_sed01_aban2_white,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_sed01_aban2_wine,Land_Wreck_sed01_aban2_wine,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_sed02_aban1_yellow,Land_Wreck_sed02_aban1_yellow,Blacklist,N/A,Modded Server,PLACEHOLDER,,
